x	y	z
4.12722907	 3.55279996	 -3.70266931	 
-3.86743751	 -2.58674661	 -8.35445405	 
0.44804455	 3.02722765	 2.66911922	 
0.63591735	 -4.49055810	 3.47460333	 
-9.12373831	 0.63408219	 8.14560334	 
-1.17396130	 1.92217899	 1.82719194	 
-0.68933959	 -1.04634167	 -2.02459006	 
1.05933725	 -4.18990725	 -2.55418701	 
-1.09848441	 -0.59767024	 -5.26303707	 
0.12692590	 4.52451500	 3.32007465	 
2.49765511	 -0.27433516	 -0.58739838	 
2.96588643	 -0.68609085	 -4.49687584	 
0.02001294	 2.65044582	 -2.85289247	 
-0.35578117	 0.55267710	 2.92845789	 
-0.15118620	 -2.06197956	 1.97045203	 
0.93472698	 5.42629396	 -9.23468099	 
-1.86423329	 -2.65391142	 -1.16144450	 
-0.34409056	 1.70949794	 0.67821765	 
0.67283006	 -3.18616657	 -1.67419947	 
2.42472994	 -1.35082042	 -6.25885859	 
-4.40870317	 -0.31392525	 3.57217241	 
2.36906841	 3.62828868	 -3.49645954	 
-0.48129056	 4.78727666	 5.11137636	 
-1.53822579	 -2.37394436	 3.64877549	 
1.16953293	 -0.63464628	 -2.77263398	 
-5.72381064	 -0.30942102	 12.41254576	 
4.83868716	 2.59769273	 -5.28931681	 
1.30176362	 -1.49669546	 -2.18134093	 
0.73262606	 -0.58130612	 4.75962942	 
2.42139858	 -3.18558557	 9.27353251	 
0.26496549	 1.50260900	 -4.07970055	 
-5.31825112	 1.93652694	 5.43467398	 
0.93387171	 -2.91915845	 2.36062256	 
-2.81908041	 2.47997351	 -3.31488787	 
0.44294586	 1.25774530	 2.46407737	 
-1.80035712	 1.13224818	 6.10110458	 
2.37419098	 -1.88414150	 -2.46984727	 
0.92937362	 0.43639759	 3.79019623	 
2.20146422	 1.18380328	 4.86082639	 
-1.16688453	 -0.52001785	 1.23883190	 
-3.45628463	 1.40646761	 -10.74859009	 
0.77513736	 -0.98413739	 1.41122573	 
4.24645632	 -1.51459881	 4.83738561	 
-1.08752701	 0.15252267	 1.28021847	 
-1.65153702	 0.14657941	 -5.18113198	 
-0.05004278	 3.05261371	 -5.52606519	 
1.83702824	 0.18742603	 -1.38798708	 
2.51337078	 -0.08215708	 1.37261956	 
3.35771904	 -0.99891397	 4.01606737	 
-3.09187548	 0.03500785	 7.40191603	 
-0.06393319	 0.21563023	 -3.91194462	 
1.85352050	 1.07326125	 -2.72990371	 
-0.88640547	 2.15288663	 -2.98391618	 
-1.76735367	 -1.14634463	 -1.59815116	 
0.49850272	 0.64976613	 4.24037038	 
2.20299639	 -2.50355670	 -7.51308933	 
-4.67760428	 0.53737411	 2.05271215	 
-0.58720904	 0.61470809	 1.75533368	 
2.79859352	 2.79922559	 -4.39029194	 
-3.55062206	 -6.73112941	 3.82728755	 
-0.55916664	 0.92762862	 4.37464025	 
-2.08865928	 1.23382843	 7.92202470	 
1.02469880	 -1.31599816	 1.31074306	 
-0.40620906	 1.41101477	 2.82715687	 
0.41376775	 -2.53207227	 1.28642516	 
1.59070845	 -1.15803832	 -7.47984011	 
-0.48760250	 3.02117502	 3.99065265	 
-2.77670548	 -1.26457817	 4.59889505	 
-0.44482281	 -3.06110592	 -3.67246897	 
-0.96350128	 -0.55597191	 3.68263420	 
2.42131142	 1.42094209	 2.54954692	 
2.20823305	 1.62964762	 6.65778756	 
-1.13594926	 0.91038703	 -1.89767927	 
-4.59539139	 1.82102213	 -6.60593823	 
-0.22499815	 1.53861286	 1.66444021	 
-0.93300715	 -0.36401039	 -1.00302815	 
-2.09666181	 2.76731116	 2.01308973	 
-3.27545181	 -1.97279895	 -4.38155739	 
1.41079969	 1.65316768	 3.85721826	 
-0.74238115	 -0.32007423	 2.91932097	 
-3.72377912	 4.66490406	 5.50361983	 
3.85290625	 1.93354985	 4.15194886	 
0.86687972	 -0.43781531	 -1.66681636	 
-0.63798970	 -0.43264591	 3.39070446	 
4.18269343	 -2.97252356	 -3.60279287	 
2.37746985	 -2.25178684	 -0.72863765	 
0.77598622	 2.94893656	 4.57192727	 
2.84849132	 0.35501426	 6.31555038	 
2.32670446	 2.37780034	 -2.90780096	 
-0.97974734	 -2.82232576	 -5.93512993	 
-1.58859595	 -0.30615339	 1.99620726	 
-0.17932794	 1.49947563	 4.66641766	 
0.15171340	 -0.29157100	 -3.39522352	 
-1.01506614	 -4.57874345	 -3.53335812	 
1.82615354	 0.81215463	 0.83246295	 
4.25538810	 -1.83882290	 -5.39493219	 
0.43484419	 1.52922491	 5.29011549	 
-0.86101307	 -1.45183519	 6.86898893	 
1.08333289	 1.08502805	 5.71697702	 
-4.14782868	 -1.72335086	 4.10472289	 
-2.28831805	 -1.04717294	 2.32589745	 
1.29887333	 -0.18419240	 -1.81341534	 
-2.87955019	 0.32166106	 -1.28465813	 
0.81491906	 2.52264183	 5.19752174	 
-2.11386823	 -4.46609759	 0.96354737	 
2.16512954	 3.13408809	 -3.78204018	 
0.97465159	 -3.06431684	 5.73593553	 
-0.60705222	 3.26018778	 -2.36858451	 
-1.16161272	 -2.22995644	 2.19491968	 
2.54600801	 0.73404813	 2.91904262	 
0.11215582	 -1.29115852	 -3.01057507	 
-0.74213555	 -0.99509068	 -1.97916331	 
1.19307288	 -0.32212428	 1.44277953	 
-0.63353768	 0.24727926	 5.26223733	 
1.27618483	 -1.69089852	 2.65291057	 
2.96247147	 1.40611916	 2.97507400	 
0.28626370	 0.81349747	 4.03324827	 
-5.58946296	 -5.15579027	 1.11397414	 
0.24906556	 0.95912887	 3.69527720	 
4.80182339	 -6.08180180	 -4.40588249	 
0.21899135	 -4.04629004	 -4.34975302	 
1.00679738	 -0.39103730	 -4.90967040	 
1.20484941	 -0.92922238	 -0.60587480	 
1.63807235	 -0.40023873	 -1.48905955	 
-2.28839998	 0.98121031	 -3.57180832	 
1.62668947	 -1.59761387	 -3.32012714	 
3.81525880	 4.29154331	 3.50927651	 
-2.73805559	 -3.03062580	 -0.40078067	 
-0.75033902	 -3.57085875	 -6.69694694	 
1.82535009	 -1.75804087	 -2.42446125	 
-3.86842125	 3.59115968	 5.81280924	 
1.73649480	 2.26882590	 8.40390989	 
-1.92866946	 0.00667643	 -2.49786076	 
3.10773247	 1.31044173	 2.78614330	 
-1.80872935	 1.59663231	 1.47440773	 
0.36653423	 -2.84078284	 -2.50756245	 
0.66950787	 2.57190956	 -4.00903335	 
1.00283796	 -5.84905672	 4.31544162	 
0.41275749	 1.03059093	 3.65084173	 
-3.17090563	 3.70268724	 1.38392144	 
3.51951939	 3.61208687	 -2.08026086	 
1.59815379	 3.99739351	 3.30341066	 
-5.37267106	 2.48283742	 -3.20811096	 
-1.94557779	 0.40730892	 1.49335511	 
-2.68499101	 -2.63433817	 5.65650859	 
-4.26600766	 0.32361936	 2.13823108	 
-1.27837784	 0.28379117	 2.26896313	 
-1.96925879	 0.52020534	 4.63385663	 
-0.45728021	 0.15232055	 -0.91771611	 
-1.12868437	 -2.64313398	 -2.12600382	 
1.14893871	 3.60717401	 -6.73687238	 
-0.85230328	 -1.84795081	 2.34156034	 
2.91721974	 1.67555884	 -2.46511158	 
0.68219664	 -2.19511361	 -2.57640334	 
-0.99580145	 2.37773075	 -3.15945950	 
0.74310015	 3.13080512	 3.17829455	 
2.91165764	 -0.08169772	 4.26239565	 
0.47024682	 1.00502595	 -0.90130349	 
1.62864769	 -2.38302280	 2.95562109	 
-1.30720728	 -1.19546496	 6.95741090	 
2.94522297	 2.74723626	 1.75396648	 
-1.12218847	 1.79672189	 2.58507978	 
-2.99263484	 3.54432110	 5.57389822	 
2.26563742	 3.06151679	 5.58612598	 
-1.23781814	 2.03974858	 -1.83593598	 
0.94744364	 -1.05534579	 2.57722512	 
-2.45451622	 -1.37031416	 -5.84198482	 
-5.37821674	 2.76537477	 3.46504863	 
-0.36625555	 1.67378719	 3.87177245	 
0.19782771	 0.87581839	 -3.39882187	 
3.36279713	 -2.71422222	 -7.10236995	 
2.51740056	 -2.61538738	 0.95623739	 
-1.10652476	 -0.15587053	 -2.26070059	 
2.78225730	 -2.36520563	 4.04778904	 
-1.99814807	 0.50411411	 3.46875455	 
1.82933102	 -1.37705255	 -2.72969687	 
-1.24961960	 0.52544320	 -4.97225119	 
0.59293242	 -4.23348310	 -3.60292254	 
0.70201862	 -1.77324962	 0.96892718	 
4.62851758	 -6.27669338	 -4.44934619	 
-4.19250405	 0.54198534	 5.33852424	 
-8.30165263	 1.03317146	 -6.84065721	 
-0.49958063	 0.74830802	 2.79299908	 
-1.40831172	 1.18883645	 -3.13158922	 
6.58927426	 0.30160205	 -5.95474687	 
0.08751178	 -1.36149737	 1.82696359	 
0.49888218	 -0.39583820	 1.08073613	 
0.76468387	 -0.62510119	 3.51957543	 
3.73550167	 2.08417849	 6.90190979	 
-2.33282008	 0.43886137	 2.08606417	 
0.00573044	 -0.26410981	 -3.31823221	 
-1.55846429	 1.96703050	 2.29118138	 
-0.57020841	 0.49165867	 2.41648320	 
-2.38958911	 -5.79685216	 -2.84975588	 
-4.86409614	 1.68309498	 -3.77650263	 
-0.61837667	 0.33761598	 -2.46166572	 
3.33858570	 0.69601094	 -6.06626135	 
-0.21100384	 1.19776956	 -1.88936096	 
-0.87187808	 0.29580835	 4.67235844	 
4.35530825	 1.08225710	 -3.48533699	 
1.95900522	 -0.41563168	 -5.36081308	 
0.34349221	 2.19386276	 -3.53287933	 
0.65621527	 -1.17873824	 -3.08292019	 
-0.15030357	 0.70845695	 -1.11304876	 
-0.96484173	 -1.65753291	 -5.13687832	 
6.41449995	 -4.25888748	 6.95659105	 
1.40796421	 2.04295713	 -3.46507926	 
-1.03007610	 5.45337395	 5.45750865	 
-2.29407535	 -1.76014584	 7.46740261	 
-1.26631490	 4.60635941	 3.57331446	 
-0.96513687	 -1.42499400	 -2.38890271	 
-0.41840438	 1.09837533	 -0.81279340	 
-1.16942985	 1.65332315	 -6.61976232	 
0.96125314	 0.11938793	 6.11214982	 
-2.90966435	 1.59422334	 -2.82851062	 
1.14998576	 -0.40708766	 1.05228384	 
-0.39380158	 0.27036332	 2.24591364	 
-3.24540551	 6.34626568	 -5.66414992	 
-7.08325223	 -2.74559493	 3.14539404	 
0.37901872	 1.22898687	 -2.79722823	 
4.54195683	 0.73762013	 -7.97352320	 
0.62348476	 -2.04386285	 3.87070076	 
-3.41857787	 -3.48536918	 -4.43082908	 
0.65577369	 1.75542729	 -1.88481644	 
0.22638212	 -1.25101530	 4.78039851	 
-1.86692251	 -0.76182173	 3.67110722	 
6.24726239	 8.17472166	 3.90829836	 
-2.00377966	 0.77446840	 -2.86221976	 
-1.78251124	 0.12283931	 -2.27562885	 
-4.62145619	 1.50040136	 3.75012959	 
-2.16495748	 4.23571420	 -3.46955878	 
5.54057678	 3.55496455	 3.48638590	 
0.52526755	 -4.19086094	 1.47093322	 
-5.87567493	 -1.98956480	 -6.62679929	 
-0.42371326	 -0.99576561	 1.71835434	 
-0.31939528	 -3.57272099	 -2.34457262	 
-0.33268414	 -3.39436712	 3.02987141	 
-1.02974063	 -0.59943362	 -2.47083979	 
0.78725137	 -0.55064692	 4.40152495	 
-2.31723301	 2.12965964	 -3.41683059	 
5.87502992	 -2.12115106	 -3.73038303	 
-1.49107777	 0.11790715	 2.82253080	 
-0.62364631	 -2.46900926	 3.55150799	 
-0.49794645	 -1.34732161	 3.32977777	 
1.05837204	 0.28195643	 -4.74253483	 
-0.17659695	 -1.52118194	 1.16719032	 
2.05318616	 3.05787343	 -3.24326876	 
1.80546889	 -1.07377786	 -4.86077196	 
0.15961069	 -0.75627888	 -6.72827740	 
-4.11291176	 2.01919913	 -3.13616128	 
-1.34860318	 4.10304835	 3.28869091	 
-0.37191894	 -0.59065003	 -5.62160929	 
1.95069569	 0.65269699	 -2.45264206	 
-1.51751597	 -2.31667610	 1.60535976	 
-1.18194516	 2.68117491	 3.64594831	 
0.81990640	 0.57670251	 -4.96249377	 
2.68879597	 1.11526711	 4.92399376	 
-0.07642325	 0.52813527	 1.89451561	 
-0.05204455	 -0.75625279	 3.43694376	 
-4.51801011	 -2.09652913	 2.39784515	 
0.79764104	 4.80458615	 -7.50960408	 
-0.24371071	 -0.86205950	 0.84317672	 
-4.44278679	 1.11138616	 -3.94349270	 
1.72929156	 2.47072829	 -5.69874295	 
-3.55355378	 -1.87310492	 -6.72362947	 
-1.90604028	 -0.78125834	 -3.05618883	 
0.06630737	 1.21013700	 4.60764681	 
-0.05768325	 -1.12359981	 -1.74114340	 
0.03287191	 1.66949473	 -4.55758297	 
1.09713991	 -1.70634852	 -2.86897508	 
-0.20001455	 -1.42975622	 -1.68996271	 
3.07209741	 1.98537399	 5.27424498	 
-0.62793835	 3.79833690	 -1.42675191	 
3.15716136	 5.42549924	 7.90364729	 
1.83934345	 -0.48065957	 -4.62136324	 
0.29222998	 0.81709546	 -3.95275349	 
-0.16993471	 1.53957185	 -2.36799430	 
1.34543046	 -4.05847954	 -7.78504738	 
0.49110282	 -2.38853802	 1.63335748	 
0.82506552	 -1.71000217	 3.30396636	 
-1.37191884	 -0.27656508	 -1.95656161	 
-0.71530092	 -0.31922146	 -2.26513158	 
-1.78068240	 -2.34111547	 -2.33820974	 
-0.57108119	 -2.99724312	 2.11675966	 
-2.89582120	 -0.36082332	 -3.12761347	 
1.01467846	 -0.44701818	 -2.10961991	 
-3.96635938	 1.37463910	 -6.21552246	 
4.56249170	 5.79715633	 3.64567226	 
-3.65074260	 -1.40479231	 4.21998154	 
2.60359159	 -2.90721352	 -0.39577044	 
-0.16455388	 2.74743073	 -2.37925969	 
1.07263857	 -1.06484755	 1.69758556	 
4.99274534	 1.84227236	 -4.69736700	 
-0.08446346	 1.23392676	 -2.97264699	 
-0.48710112	 0.60190053	 -2.48906133	 
8.02622947	 -1.70737656	 2.27277990	 
0.81182583	 2.11213107	 3.14598897	 
-0.76474577	 1.76404872	 -2.38326825	 
3.57636044	 -2.27149500	 -7.05480721	 
0.22010456	 2.14657435	 -1.05648547	 
-0.46454557	 0.31642970	 -3.31220651	 
3.00850991	 -1.06180323	 -8.56253876	 
-0.59629963	 -0.30496239	 4.59972253	 
1.06755589	 0.40337636	 2.06936125	 
-0.00267193	 0.20015501	 -6.01518474	 
-3.37977566	 -1.05523757	 2.67340198	 
0.84082498	 5.57209787	 3.41980530	 
2.18987276	 2.71706046	 4.92570659	 
2.59587185	 2.54128144	 -3.90184516	 
-2.30763766	 1.21587165	 5.72569907	 
-2.64177818	 0.96175155	 2.58351446	 
0.24564733	 -2.66789242	 -3.43821779	 
-3.47736488	 -2.05336532	 4.57203580	 
0.67458344	 1.04096635	 3.65665727	 
-1.67008962	 1.30163178	 -1.54992556	 
0.91307571	 1.97941242	 -5.44674600	 
-1.54568812	 -2.59370048	 -1.69387366	 
-3.40058719	 -3.29957292	 -1.83954097	 
0.73347183	 -0.33737276	 -2.64282350	 
-0.06136758	 -1.03934139	 2.99551759	 
-1.75025752	 -0.33476045	 -5.03651952	 
0.38972734	 -0.89005702	 4.71116617	 
2.73742522	 2.04498468	 -3.52854562	 
-1.73147047	 -1.82321639	 4.04601603	 
-3.48637192	 -3.98708215	 5.36375102	 
-0.75749749	 3.18062432	 -2.30851667	 
0.92906828	 0.76248206	 3.80974213	 
1.40171759	 0.23959762	 -1.33303603	 
2.54676132	 2.98788526	 -3.04226593	 
-2.04915220	 4.81396593	 -1.28310396	 
-1.95068614	 -0.80640377	 -4.27725563	 
-4.74173598	 -1.84068048	 -2.94952935	 
5.29861664	 1.95959087	 3.38906887	 
-2.77437684	 -2.31860173	 6.57572493	 
-4.55171492	 1.85159368	 -4.32599579	 
2.13079930	 -0.59341164	 -4.02579857	 
-0.11415072	 2.03692237	 3.20552817	 
-2.61518504	 4.21997237	 -11.84309868	 
0.31149161	 -1.08760911	 -4.61390237	 
-0.89774272	 4.28324849	 -3.25519586	 
0.11195701	 2.50390529	 3.07126621	 
-0.73008823	 2.68842652	 -2.37168024	 
3.01030342	 -4.14919951	 -1.82816713	 
-0.44566432	 3.32606888	 -5.27056643	 
0.83231220	 -2.97309869	 -4.10276772	 
0.91912774	 1.59115438	 2.95698524	 
0.60467339	 -1.29926579	 1.27595140	 
1.28169243	 -3.03733305	 -2.69485002	 
-0.68367259	 0.31757331	 -4.32145369	 
2.78843169	 1.85371831	 4.22845957	 
3.99588439	 1.02052724	 -3.63934667	 
-1.55422684	 -2.77637979	 -3.39237769	 
-4.07405868	 2.62648685	 3.25053194	 
-2.66831244	 4.84253696	 3.28599135	 
0.33000345	 -3.34684982	 -0.47870372	 
-1.29049415	 -0.68728805	 3.27939267	 
-0.32839255	 1.34790489	 2.43279961	 
-3.17090933	 -0.25063983	 2.09876641	 
1.10295469	 0.61028836	 -1.24657702	 
1.48448405	 1.33626768	 -3.65075775	 
-2.22860348	 -0.87976413	 1.97351927	 
0.07674500	 -0.74112648	 1.86724271	 
-1.35789305	 1.00489703	 4.63931461	 
-6.53019116	 -2.15861600	 -4.76144864	 
-4.25654425	 1.84938646	 0.83891007	 
1.75609606	 0.78997900	 2.74172417	 
1.66037078	 -2.12988086	 -6.75877617	 
3.86232340	 -4.91041280	 5.88260074	 
1.43525917	 -0.57714528	 1.05288293	 
-0.04479909	 -0.88489883	 4.53328853	 
-1.68741053	 3.16634125	 -1.61628371	 
0.09672789	 0.41193922	 3.10776979	 
0.29556549	 -1.35786486	 -1.27580972	 
-1.61001007	 3.10856046	 3.90188052	 
-1.47047900	 0.55770401	 1.86099648	 
-0.38241204	 0.01060809	 -4.47120997	 
5.69110182	 -1.23913947	 5.00033985	 
0.39715733	 -2.38695124	 -1.94213525	 
-3.14737340	 -1.81934026	 -3.72304140	 
4.97317293	 -1.53063233	 -6.62279137	 
0.09113234	 -1.98091148	 -0.69694998	 
-0.86625225	 -3.90565659	 6.69378136	 
-2.54678992	 1.04798966	 -5.60542843	 
-3.97037758	 5.00723933	 -3.92160362	 
2.38803450	 1.57003716	 -2.60668939	 
0.65808079	 -0.44128088	 -5.92955728	 
-1.38963065	 -1.46701453	 -0.83104212	 
-0.44308502	 -2.57525864	 -2.16040162	 
4.53366748	 2.36740187	 -7.62845540	 
-0.83752647	 2.60836165	 6.07566967	 
-0.93314930	 -1.65774713	 3.47641737	 
-0.10418675	 -1.93229380	 5.01277671	 
-0.21984249	 0.10041724	 -2.14406507	 
-1.89204058	 1.89940655	 4.17852062	 
0.20691836	 2.33674562	 9.35846493	 
3.27484206	 3.57083713	 -4.43025485	 
2.55417672	 -1.21239772	 4.54197766	 
-1.28129864	 -0.60933749	 0.91659726	 
-3.14728358	 -2.12607992	 -0.85210345	 
0.80390384	 2.05773214	 3.05016367	 
1.31873301	 2.38574078	 2.74321529	 
2.02784667	 -1.55902260	 0.63557773	 
-0.47375216	 -5.93365490	 2.85155808	 
0.15006838	 0.46196081	 2.36424423	 
-1.07092722	 -0.51072921	 2.30206869	 
-0.12808876	 -0.07179801	 -1.76426317	 
0.81318860	 -1.95100460	 6.31131390	 
-2.51233657	 0.87546896	 -3.72908446	 
1.60055512	 -1.58939731	 -4.37025541	 
1.15859582	 0.17799465	 -5.35089804	 
-3.34067507	 -3.76740737	 5.72372418	 
1.69137923	 -1.56577995	 -7.49440843	 
4.54763215	 -3.11569634	 3.52819847	 
0.04836251	 -0.28353511	 -4.82583582	 
0.56839463	 -2.55499864	 2.21511958	 
1.62414461	 0.03740470	 -1.90538592	 
1.51856597	 0.80945005	 -2.35635794	 
3.21003232	 -6.41493045	 -5.44701682	 
-0.46808843	 -0.80709091	 2.77534489	 
0.06284685	 -2.56877676	 4.84496299	 
2.08968170	 -0.95831176	 4.68639631	 
-1.96397197	 -1.87075709	 4.27095992	 
-1.48757988	 -0.56854601	 -4.86367734	 
4.62668013	 -0.21545106	 -4.38934567	 
1.35367243	 -0.20875369	 2.57894506	 
1.62867732	 -0.23715369	 2.16384978	 
-0.04897793	 1.31368471	 -3.33261639	 
-2.39955380	 0.44213230	 -3.54521618	 
-0.37253090	 -3.87223342	 -4.99579593	 
2.06726604	 -3.05906193	 3.70899586	 
1.05091592	 -0.89683096	 5.61177102	 
1.10245935	 2.85875996	 4.93985623	 
1.27893307	 0.02907060	 -3.60764091	 
-0.52596618	 1.25918001	 -3.00324098	 
-0.31781042	 -1.19351481	 3.39384794	 
-3.14365917	 -0.96419151	 -5.10845504	 
-1.14448202	 -0.13556181	 -7.39818995	 
-0.98303521	 1.44371005	 -4.31146511	 
-3.50144547	 -6.03729001	 4.18289377	 
2.64144257	 -1.08264725	 -2.31888385	 
2.43519168	 0.15193525	 5.44998637	 
4.96872902	 -0.12350603	 -1.06535978	 
1.03210190	 0.52702855	 1.13217350	 
1.24328429	 0.93368692	 -1.74205458	 
2.66938249	 0.17731439	 -2.24251207	 
-6.09612349	 -6.04926461	 6.13497603	 
2.66163429	 -1.01242438	 -2.13697580	 
3.72114873	 -2.47284386	 -3.89877386	 
4.30477189	 0.88905293	 6.70373601	 
-0.53074106	 -0.15405486	 1.83251273	 
2.16004027	 -2.07124939	 -5.96190105	 
0.25350831	 -3.11821055	 -3.12111129	 
0.17973827	 -0.17361897	 -1.57932645	 
4.41623401	 -2.69888231	 -5.12378468	 
1.12752860	 2.34127301	 2.22766085	 
-2.57441211	 1.76063985	 -5.37953923	 
-3.21920394	 0.45606936	 -2.41988481	 
2.40797666	 -2.42547380	 1.43609332	 
1.72990870	 -0.62572918	 -1.66199466	 
-1.44085311	 -2.16670240	 -3.61231060	 
0.50811915	 1.97180354	 2.19331062	 
1.16592858	 0.07383566	 4.71161242	 
3.40344929	 -2.17092192	 1.00493951	 
5.90709771	 -6.45682478	 5.58797321	 
1.53546581	 0.18834477	 2.25251147	 
0.18603943	 -1.24753102	 1.44964636	 
-2.08585464	 -1.37370687	 2.37291273	 
0.44970868	 -0.72347902	 4.01854789	 
1.07729023	 -1.84417574	 -5.92971971	 
-0.42292612	 -1.42419390	 -3.18389641	 
-0.88880168	 -1.09430225	 -4.09386484	 
-0.02914728	 0.71547809	 6.66786405	 
-2.72618323	 -2.44128440	 2.10442571	 
0.68625332	 -1.18687412	 -1.65128640	 
3.45346665	 4.62805430	 -2.98969192	 
-0.30636338	 1.74909343	 3.32918271	 
0.36945893	 0.63749725	 1.24257005	 
0.07228507	 1.15759572	 -0.35105910	 
-4.92910706	 1.08285789	 3.11876305	 
-1.40437046	 -1.12096624	 1.25651278	 
4.47628229	 -2.59915063	 -5.41546947	 
-1.63955071	 0.44128273	 -1.81756476	 
-2.55871807	 2.56202992	 -2.27395148	 
3.47999805	 2.80310090	 -4.81394430	 
-0.68564178	 -0.73048332	 0.60560640	 
1.76334687	 0.24464741	 2.10114704	 
-4.84957000	 -1.46059204	 2.84308523	 
-0.51456244	 -2.87190314	 2.75089901	 
1.60828342	 -2.53726360	 3.11463870	 
-0.14141641	 -0.25838547	 -2.46134001	 
-0.51439644	 -0.60313978	 1.37353777	 
1.77884780	 -1.14300630	 1.05845977	 
1.83514181	 0.04696106	 -2.96221900	 
0.92521965	 -1.19987666	 0.91229510	 
-2.57207970	 -1.03573633	 9.74930451	 
0.19645512	 2.45396975	 1.30501606	 
-1.31399857	 3.69414149	 3.54776143	 
-1.22680093	 -1.42291587	 4.13814934	 
0.57908940	 -0.46176462	 -1.81731644	 
-0.95131629	 -2.33551299	 5.58790788	 
-1.58447130	 -0.70571249	 -4.09119746	 
0.38251161	 -2.21540001	 8.34022284	 
-2.81249026	 1.66056374	 -2.33624005	 
2.26427222	 -2.12290071	 -2.26432123	 
3.87379210	 1.42585047	 -2.05763527	 
0.80663989	 -2.15779042	 -1.75281181	 
0.90684158	 3.26166555	 1.76162229	 
0.08852683	 -3.03910448	 2.18621555	 
3.71475126	 0.62886404	 6.79412724	 
3.40989720	 2.97427175	 3.73286030	 
-0.58468376	 -0.84353207	 -2.92078252	 
1.94726538	 -2.09839411	 6.10259208	 
-1.13241057	 -0.59813120	 -2.17377225	 
1.01690559	 1.80207031	 1.83745626	 
3.95358267	 6.26246934	 12.78547677	 
0.77109054	 0.66120707	 2.26465442	 
1.71004950	 3.40372638	 3.56840292	 
1.32329975	 2.28450684	 1.48536541	 
0.67939764	 -0.47293380	 -1.59703013	 
-0.31962348	 -2.61499080	 3.53668581	 
-4.40993923	 -1.91258164	 5.18915453	 
-0.29363667	 9.97138955	 6.25373576	 
-3.56406917	 2.57444853	 10.36840531	 
-1.13850274	 0.62027911	 -2.96701799	 
-1.44432540	 -0.14356262	 4.23272653	 
-1.30678640	 3.69469299	 3.66027064	 
-6.15704403	 3.56616200	 8.78921287	 
1.41887042	 1.96414171	 5.60210998	 
-1.15863118	 -1.78312027	 1.25719350	 
0.51442251	 -1.19089639	 0.52396481	 
6.86494834	 0.21825319	 3.64729101	 
-0.34278902	 -0.14010174	 -2.27875943	 
0.71066194	 3.18559629	 -4.59880537	 
-0.46222790	 0.89886787	 -2.86097916	 
2.56996653	 3.15044407	 3.54754283	 
-1.62721808	 -0.05308419	 4.25286753	 
-1.07788965	 -1.12413373	 3.06942795	 
3.48119649	 -0.31586221	 -7.35669991	 
3.44726994	 -6.11630531	 4.95749967	 
0.01004494	 -0.57008468	 -2.16152362	 
-0.91254382	 3.12960825	 -2.40183845	 
-1.27742964	 -1.26543210	 2.53167329	 
-1.00387038	 0.90035964	 -5.96667694	 
-3.62879328	 -1.56359012	 -3.80369545	 
-2.23610488	 0.96904317	 -4.30570848	 
0.81911417	 -0.21208011	 2.25594814	 
0.96304941	 4.45163643	 2.33972037	 
-4.87406558	 0.29653177	 -1.57360638	 
1.28287586	 2.54419235	 -3.16434358	 
1.12315820	 0.88277784	 -3.22926269	 
1.35892270	 0.31744282	 -1.06802425	 
4.18208230	 -2.05357272	 3.12279172	 
-0.76973718	 0.25147256	 -4.61354132	 
1.38408147	 -0.79244982	 2.39975284	 
-4.22566672	 -5.38007125	 -8.24815849	 
-6.69514435	 -2.61097991	 -3.06206780	 
1.25933699	 -2.62385776	 1.90992397	 
0.40745527	 2.25697517	 1.75966522	 
-2.45094898	 -3.82470614	 -4.62907355	 
-2.12890697	 -2.74998746	 -5.81137582	 
3.17796095	 -1.39138518	 -4.87027796	 
-2.54115173	 -0.16244135	 4.15833489	 
6.26027568	 -2.02130912	 -3.65409448	 
0.99062728	 0.74222767	 2.27131805	 
-2.70293770	 -1.39158697	 -2.16331297	 
6.99774732	 -0.09613412	 3.39063922	 
-0.74805048	 2.35570945	 -6.57727237	 
0.27297677	 -0.97824619	 -0.85589135	 
-1.40554765	 -0.57918365	 -2.32842815	 
-0.31062104	 -4.91176462	 5.86379935	 
1.80681446	 -3.09766170	 9.62638678	 
0.55343389	 -1.39643911	 -1.66715853	 
-0.29317940	 0.06518915	 0.85301843	 
-1.15313389	 -1.81344365	 1.79006466	 
0.53835124	 1.15560996	 -5.70019640	 
2.20748234	 0.05113679	 5.97555387	 
-0.53275041	 -0.73553819	 -2.12638847	 
1.90425980	 3.39244737	 -3.14567480	 
1.39922231	 2.81703618	 -4.89804191	 
-0.76066163	 1.66593605	 3.97212353	 
1.66388225	 0.74202378	 -3.25830622	 
-2.10321292	 0.28904888	 -2.24410758	 
2.15570559	 3.14671418	 6.84519011	 
-0.90177450	 -3.59794630	 3.91709453	 
-3.79512887	 0.05059785	 4.46696909	 
-3.33318388	 2.67965129	 3.21488386	 
1.35158920	 5.04237317	 -3.29572545	 
4.44826325	 -0.01178292	 -3.88154073	 
-4.90482631	 2.25777682	 1.65799901	 
-1.91136108	 3.38268649	 4.49184450	 
-1.71344129	 1.42063002	 1.90578175	 
-2.27732604	 -1.05882573	 2.02207255	 
-0.27898681	 -0.88804046	 -4.14325319	 
1.24735532	 0.51083584	 -1.20738570	 
-2.86266498	 -2.38426809	 -3.67110181	 
