x	y	z
-0.88699267	 1.07989446	 0.76444336	 
-0.15977455	 0.18153602	 0.16362515	 
0.16083420	 -0.41604113	 0.03922937	 
-0.87221599	 -2.16252324	 -1.49002167	 
-0.52595583	 -0.15077167	 0.06503105	 
-0.59354987	 -0.85206705	 0.98068387	 
-1.40522588	 -0.68294794	 -1.25464846	 
1.91121137	 -0.16619761	 1.99760653	 
0.43647901	 1.12685411	 -1.48451691	 
1.07229258	 -1.47450751	 0.64202857	 
1.52578585	 -0.63826686	 -0.64353421	 
-0.86996521	 0.28849962	 -2.20162557	 
-0.86995738	 1.00960983	 1.96198444	 
-0.12328641	 0.34412243	 -0.34358868	 
-0.19509550	 -0.75689235	 -0.17568903	 
1.46584632	 -0.35523092	 -0.83607441	 
-0.73087504	 0.04862090	 -0.02006630	 
-0.29245975	 -0.78165264	 0.58029529	 
1.08176827	 0.13871986	 1.64947026	 
-0.60782711	 0.75035027	 -1.09150820	 
0.00023456	 -1.01263067	 -0.57693019	 
1.56577118	 -0.05691244	 1.90283538	 
2.36601510	 -0.13321446	 1.46869041	 
0.22507861	 -0.81417944	 1.17734807	 
0.75747894	 0.20647565	 -0.22818843	 
-0.27938788	 0.79821990	 -0.48316142	 
0.80614773	 0.28814178	 0.72795264	 
1.11365835	 -0.43508730	 1.72404686	 
-0.64248776	 -0.10054452	 -3.12646814	 
-0.20180905	 1.50879592	 -0.09286846	 
2.00213880	 -0.74112283	 -0.41823885	 
0.69285836	 -0.36886588	 0.66434041	 
0.82786648	 -1.05945539	 0.21184004	 
-0.50594262	 -0.20277307	 0.31226462	 
1.12829524	 0.62676701	 1.16952790	 
-1.57926263	 1.13070544	 0.92551624	 
-5.99282246	 -0.44506864	 -1.06617246	 
1.88958038	 0.18074777	 -1.00889285	 
0.64419458	 0.83685316	 -1.89962559	 
-0.41778560	 -0.21565228	 0.90300208	 
-0.00407138	 0.13766744	 -0.26640081	 
0.17922901	 -0.05747604	 -1.06355667	 
-0.82541966	 1.31670502	 -0.56108866	 
0.61574988	 2.00689010	 0.66664656	 
1.74898626	 -0.00228757	 -0.49810244	 
0.67286928	 0.30542785	 -1.11332497	 
0.05152244	 0.44678586	 -0.53948146	 
-0.40094315	 -1.19642023	 -1.00329103	 
0.26275556	 0.70432655	 -0.68881395	 
2.07687212	 0.23058191	 0.28585416	 
-0.60430605	 -0.47491998	 -0.81086168	 
0.05066784	 0.78788670	 -0.19361893	 
0.90845084	 0.54108597	 0.08863272	 
-0.29531620	 -1.56953198	 -1.33092909	 
-0.36166836	 -0.53950087	 0.98680166	 
0.20651430	 -0.25347883	 0.09641396	 
-0.40658141	 0.22216607	 1.84229716	 
-0.75538209	 0.03948741	 0.16187363	 
-1.48852404	 1.25490954	 0.38950180	 
0.43075408	 0.15343010	 -1.09755300	 
-0.07113922	 -0.35329935	 0.06726036	 
1.78065203	 2.04550611	 2.17216603	 
-1.32374047	 0.05156395	 -0.64845680	 
-0.83103005	 0.68221274	 0.00264448	 
0.33950307	 0.32348248	 -0.84017982	 
0.29980534	 0.45707037	 0.77578263	 
0.85049254	 1.27195331	 -0.37715895	 
-0.06947499	 0.03219376	 -0.07663002	 
-1.95829052	 0.69008778	 -1.43089070	 
1.02620969	 1.18992920	 0.55746379	 
-0.66380262	 0.35704237	 -0.42794209	 
0.09574155	 -0.39736233	 0.36999220	 
0.21250861	 0.92767177	 -0.16354257	 
-0.64989366	 -1.01651814	 0.23311951	 
0.49997389	 1.03653670	 -1.03169503	 
-1.32199002	 -0.73634041	 -1.47370309	 
-0.54282241	 -0.41353796	 -0.09581322	 
-0.96702152	 0.91408839	 -0.49421280	 
0.16119888	 -0.42959564	 1.71968767	 
0.57078234	 -0.08032363	 -0.17037899	 
0.28908442	 1.87187371	 0.12518403	 
-0.17661851	 -0.09616456	 1.34600520	 
-0.00162859	 0.14111849	 0.05075941	 
0.92567066	 0.20709492	 -1.08527844	 
-1.95053988	 0.71791423	 3.07430223	 
1.04554211	 -0.24318683	 -1.10613684	 
-0.08485066	 0.12284471	 -0.08162452	 
-0.47211037	 0.29477256	 -0.43960539	 
1.45027457	 0.10690066	 0.37096533	 
-0.01654908	 -0.37295253	 -0.05921977	 
0.60886825	 -0.70284034	 1.61628307	 
-0.25512720	 0.68907749	 -0.40393639	 
0.04911709	 2.00913348	 -0.59798943	 
1.43398469	 1.38653197	 0.35988470	 
-0.39427366	 -0.66139661	 0.68542896	 
1.36056341	 -0.37317015	 0.09766669	 
1.65849548	 1.83320898	 -0.22789070	 
-1.62758936	 -0.39053178	 2.28885852	 
1.69239413	 2.66825094	 -1.14680517	 
0.13091884	 -0.40565413	 0.21105485	 
-0.35104274	 1.25990235	 -2.53692608	 
0.41008314	 1.19384434	 0.66504081	 
-0.54033643	 -0.54942247	 -0.66061045	 
-0.20930291	 0.07376984	 0.45578590	 
-1.80433045	 -0.12891692	 -1.02013108	 
1.40562534	 -0.54188087	 -0.33214988	 
0.02844319	 -0.98724312	 0.64144622	 
-0.00698027	 -0.03942663	 -0.79709901	 
0.27684419	 0.83466313	 -0.86896869	 
0.12148390	 -1.14510553	 -2.08793457	 
0.28710672	 0.90338612	 0.27188107	 
0.73107236	 0.17413908	 -0.42223040	 
-0.37364814	 0.12362291	 -0.79051983	 
0.08866154	 -1.32437881	 0.23444114	 
-1.08334289	 -0.83748373	 -0.43888498	 
1.09125975	 0.95224166	 0.04929635	 
-0.51208706	 0.44531891	 1.11966032	 
-1.28922644	 1.05544703	 0.72347463	 
0.24089160	 0.28273909	 0.60587564	 
-0.32547722	 1.68118431	 -0.23265677	 
0.11901489	 0.16976454	 0.88263890	 
-0.29305628	 -0.00881617	 -0.52920753	 
2.35369156	 -0.34565898	 -1.27268878	 
-0.38774460	 0.08252410	 -1.74056411	 
-0.26796402	 -0.13970516	 -0.35912240	 
-1.39958802	 0.82928036	 0.88693019	 
-0.48924602	 -1.15843961	 -0.26050505	 
-1.14467120	 -0.17156025	 0.16213111	 
0.41485843	 -0.27565439	 -0.00014543	 
0.30245140	 0.87459474	 -0.63217931	 
-0.33545553	 0.68807318	 1.20494637	 
-0.06253852	 -0.53784169	 -0.13247997	 
-0.56515393	 0.23053194	 0.27715855	 
-1.17450631	 1.04128601	 -0.64814740	 
0.15962439	 1.06124931	 -0.53400164	 
-0.00266315	 -1.41548706	 -1.91764476	 
-3.92927758	 1.40194696	 -0.31477158	 
0.01025147	 -0.53444054	 0.44762721	 
0.56431237	 2.06013859	 0.04021193	 
0.97985491	 0.47140890	 0.93820675	 
1.43145265	 -1.65963197	 -0.24835527	 
-0.52460868	 0.03937182	 0.08707829	 
-0.82113795	 -1.11817455	 0.33924959	 
0.35957465	 0.08160255	 -0.40714320	 
-0.29227501	 2.14298439	 0.14813061	 
0.80076824	 0.19126937	 -0.42753831	 
-3.28575673	 0.33859429	 3.15017976	 
0.01576643	 -0.10083943	 0.42327662	 
-1.05786503	 -0.63319230	 -0.98382870	 
0.02340897	 -0.47096490	 0.15468068	 
0.47619434	 -1.28747357	 -0.20397770	 
-0.02118071	 0.86819909	 0.14837668	 
2.21823657	 0.85170455	 1.59270113	 
-0.61004035	 1.61834932	 1.86029373	 
0.77519851	 -0.89547585	 1.08906877	 
-0.86860489	 0.00226655	 -1.15492562	 
0.24909123	 0.16945781	 0.88220594	 
-0.64820701	 0.30538729	 -0.15424263	 
0.16187556	 -0.35559082	 0.95872602	 
-0.26657058	 -0.00955747	 2.22106828	 
0.01635404	 0.16546094	 0.90356727	 
-0.68015004	 0.30709419	 -0.39268714	 
-0.13038848	 0.79723155	 -0.08595988	 
-0.35900093	 -0.10894088	 1.68660944	 
-1.76307574	 0.08052819	 0.33789005	 
-1.53716653	 0.93786023	 0.02911157	 
-0.04835439	 0.42651917	 -0.96269902	 
0.90841703	 -0.25303225	 -1.88852632	 
-0.25614404	 -0.25475693	 0.08701913	 
-0.31355951	 2.05417288	 0.43106668	 
0.83531284	 -0.34840614	 -0.00178960	 
0.38690721	 -1.07353413	 -0.15411608	 
-0.27581035	 -0.30424345	 -0.19405349	 
-0.00479145	 -0.25516329	 1.05774054	 
-0.42935692	 -0.12872297	 -1.66396567	 
-0.59783691	 0.36980107	 -0.30947883	 
0.41499320	 -0.44525112	 -0.91475306	 
-0.03109719	 -0.30060872	 0.48627320	 
0.02789826	 -0.01814136	 -0.19748912	 
-0.23393446	 0.54769197	 0.24849067	 
-0.25681611	 -0.86201968	 0.02009494	 
0.44231675	 0.15433895	 0.65534962	 
-0.67049414	 0.46190569	 0.02971562	 
0.62254130	 0.25291648	 0.19990493	 
0.10299751	 3.73700859	 -0.48985763	 
0.99492039	 3.06772870	 2.09896188	 
0.19613510	 0.40549163	 -0.58149843	 
0.99593275	 0.06112050	 -1.41470356	 
1.68802617	 -0.47977488	 0.74469634	 
-0.16912321	 -0.74739870	 -0.37603909	 
-0.15669586	 -0.78466212	 1.63614473	 
-0.70021547	 -0.08215825	 -0.24631583	 
-0.37069168	 -1.46441903	 0.48281350	 
-0.01527598	 0.37563717	 1.15750998	 
-0.68302287	 0.19148584	 0.61628233	 
-4.21699140	 -0.98477348	 -0.35671798	 
0.40325003	 -1.59637736	 -1.71862199	 
-1.22289410	 -1.24343771	 -1.98388414	 
-1.27219364	 2.49935470	 1.04257792	 
0.21927370	 0.89481776	 0.00935365	 
-0.97525362	 0.87810957	 -0.30174159	 
0.01322878	 0.40744859	 0.06730044	 
-1.46743863	 -0.59260276	 0.96235904	 
-0.77970748	 -0.58801108	 -0.71793844	 
-0.67993365	 -0.44695451	 -0.78418173	 
-0.03402666	 0.28701236	 -0.22421042	 
0.19527226	 0.89968127	 1.50300846	 
-0.16712916	 -0.08413897	 1.33227993	 
-0.28386683	 -0.09716060	 2.49069552	 
0.89215262	 1.18032647	 0.48699732	 
-0.46963161	 -1.13312069	 -0.88192345	 
-0.23269129	 0.09352858	 1.97148505	 
-0.59784687	 -0.41329690	 -1.85771045	 
-1.13149774	 -0.88429983	 0.03740351	 
-0.10785680	 0.14882034	 0.28764673	 
0.36288547	 0.19662353	 0.23681303	 
0.46783132	 0.17432725	 0.48376369	 
-0.24480304	 0.01058187	 -0.57102663	 
1.51659788	 1.46839985	 -0.70721217	 
1.45598049	 -1.21542940	 -0.39007233	 
0.77982228	 1.16522395	 -0.59917583	 
-0.36233496	 -0.75589914	 0.27418568	 
-0.16869429	 -0.95175691	 0.07529103	 
-0.89573605	 -0.12195513	 0.22384768	 
-0.40926550	 0.43932781	 2.74569367	 
0.87970844	 0.12068788	 0.07593039	 
0.86011734	 -2.43481226	 0.99538079	 
-0.03136800	 -1.49425466	 -0.25949132	 
-0.07373187	 0.63239905	 0.28445786	 
-0.45669058	 2.04443893	 1.54663083	 
1.56417799	 -0.71565931	 0.86695995	 
-1.53214351	 -0.19792936	 -0.97570939	 
-0.43876344	 0.05576746	 0.19052409	 
1.71717215	 2.35448578	 -0.77243508	 
1.83215149	 1.10083827	 -1.47584994	 
-0.71663945	 -0.28867059	 0.01177509	 
-1.29001081	 1.51721431	 -0.88643470	 
-0.38386657	 -0.56246973	 -0.88214890	 
0.35217064	 -2.15343690	 1.62849080	 
-0.00615219	 -1.69458187	 0.64442825	 
0.69585355	 -0.38538310	 -1.80697646	 
-0.15729761	 -1.95876504	 0.53944668	 
-0.20675051	 0.64349157	 0.32012943	 
0.26709003	 0.37028324	 -0.15215082	 
-0.00540323	 -2.45859299	 -0.25028974	 
-0.16017446	 -0.55431352	 -0.82199571	 
0.85690337	 -0.58222096	 0.13781076	 
-0.21179216	 -0.21452499	 -0.14060962	 
0.94517878	 -0.54517341	 0.63944312	 
-0.56746888	 -2.00494197	 2.61190130	 
-0.01568433	 0.56872895	 1.28792537	 
-1.36522586	 0.78593274	 -1.38380191	 
-0.58745461	 -0.95080626	 -2.18948830	 
0.54337584	 -0.79449069	 0.06908611	 
0.63722052	 -0.10109684	 -0.37446938	 
0.34668562	 0.15701627	 -0.42082900	 
-1.69579506	 -0.57841035	 -0.60600412	 
-2.33397959	 0.44170486	 -0.09015136	 
-0.68370887	 0.53835257	 -0.38844329	 
-1.07470887	 -0.34769986	 -1.37827363	 
-2.28280837	 1.24297613	 -0.15891945	 
0.37137653	 -0.66037364	 -0.09801180	 
-0.49198743	 -0.81849481	 -0.77236963	 
2.40857950	 0.21666667	 -1.12803279	 
0.62062065	 0.73843677	 1.35840355	 
-0.23666357	 -1.05347444	 -0.54375373	 
-0.01782987	 0.03557896	 -0.50732363	 
0.11214325	 -1.65627543	 0.04965062	 
-0.46994754	 0.59058617	 0.11301554	 
0.72380366	 -0.26343335	 -1.11117405	 
0.82909381	 -1.15370006	 -2.01276848	 
-0.30686057	 -0.14910168	 -0.20226459	 
-0.44148326	 -0.65742072	 -2.24491073	 
0.82346922	 2.72297362	 -0.44267421	 
-1.71154797	 1.51694669	 1.66162917	 
-1.01450716	 0.79340127	 -0.63071819	 
-0.26588826	 1.06638412	 0.47519148	 
-1.07198222	 -2.89682696	 0.13861958	 
-0.09107890	 1.06567176	 -0.39985435	 
2.89031903	 -1.28331806	 0.40717026	 
0.08032466	 1.71756789	 0.48600339	 
0.34615210	 -2.79259226	 -0.50621336	 
-0.34364770	 -0.39636531	 0.64611434	 
1.00777012	 0.38720676	 3.21273953	 
-0.84691338	 0.81221267	 -0.27976507	 
1.04517228	 -1.99321560	 -1.86925425	 
-0.38447496	 0.62127260	 0.49579001	 
-1.81950074	 0.79431581	 0.81109074	 
0.37469294	 -0.25059055	 0.58521440	 
-0.10955292	 -0.13070252	 -0.42618863	 
-0.39126045	 1.04448925	 -0.27026744	 
-0.51972774	 0.28093392	 0.50326083	 
-0.54095330	 -0.72456170	 0.34264370	 
0.76554074	 0.06317943	 -0.43065217	 
0.23590457	 0.66980821	 0.68187041	 
0.66312619	 -0.20019867	 -0.41136550	 
-0.44262453	 0.35600431	 -0.04560887	 
0.39878792	 0.07698574	 0.52627524	 
-1.00267554	 -1.48622219	 -0.75252794	 
0.38141060	 0.63533935	 0.63450440	 
0.62752820	 1.72236965	 1.93860377	 
0.70716696	 0.47968400	 0.24334457	 
-0.53480391	 -0.57553287	 0.58128980	 
1.96588400	 1.02006015	 -0.59624128	 
-0.43856107	 -0.08391358	 0.35568032	 
0.39530423	 0.02965864	 -0.23084307	 
-1.24468032	 0.51140682	 0.48765935	 
-1.14883409	 0.73967437	 0.85689620	 
-0.16536501	 0.23167541	 -0.79248925	 
-0.27419812	 -0.11860347	 -0.16325024	 
-1.56619483	 0.13632172	 1.34300975	 
-0.88363734	 -1.48184254	 0.53649370	 
0.08876033	 -2.10314224	 -1.39179823	 
-0.19881600	 0.05302146	 1.07569371	 
0.31492850	 -0.03508668	 -0.38449394	 
0.55602317	 0.71923308	 1.84363036	 
0.15669602	 0.06686771	 -0.15468380	 
-1.94081946	 1.82806381	 -1.65003452	 
0.97885181	 -1.16696076	 0.57636476	 
0.02876019	 0.90812890	 0.70020399	 
-0.58699178	 -0.19044260	 -0.70898317	 
0.25517010	 -1.03743371	 -0.58872885	 
-0.72307679	 -3.62024394	 -0.04668843	 
1.69652591	 2.41864435	 0.84919014	 
1.12386824	 0.18985456	 1.55508282	 
-0.93692472	 -0.54349443	 0.77244119	 
0.93868239	 0.77291506	 0.29974160	 
0.01018717	 1.14553036	 0.31536706	 
0.80892582	 0.42687862	 0.12331559	 
-0.89916163	 0.80618661	 -0.16018948	 
0.78733645	 -0.13066602	 -0.21402326	 
-0.08971100	 -1.33218516	 -0.68098867	 
-1.33054211	 -1.67622652	 0.52767882	 
-0.93739646	 -0.60190436	 -0.86479013	 
0.79971193	 1.15934475	 0.64631209	 
-1.50063233	 0.10130449	 0.30477802	 
0.51372127	 -0.85825971	 -0.70519902	 
2.62149344	 -0.07629342	 1.07890157	 
-1.72077676	 -1.74251366	 0.51647818	 
-0.88168179	 -0.20776449	 0.07922493	 
2.96927167	 0.01576893	 1.64501916	 
0.15208669	 -0.25990138	 0.71825817	 
-0.68267031	 -1.75882239	 1.02986147	 
-0.64032378	 -0.12693077	 1.01963037	 
0.42745598	 0.34154693	 0.80212576	 
-0.49072722	 0.03733411	 -0.24148221	 
-0.17949116	 -0.17235776	 -0.40397198	 
-0.45315714	 -0.79296981	 -0.39549092	 
-0.11712152	 0.59092641	 -0.42698008	 
-0.40959086	 0.57262734	 1.35543663	 
-0.15872856	 0.33331214	 1.22550639	 
-0.20851574	 -1.24605301	 0.30078459	 
-0.37982898	 0.24258334	 -0.07918177	 
-0.11404416	 1.32505199	 0.45813170	 
0.38129414	 0.98035295	 1.58270836	 
0.80048299	 -0.81994946	 0.23516405	 
2.40336707	 -2.30543083	 -0.21637469	 
0.71867413	 0.36075576	 -0.50164000	 
0.87196955	 -0.58773216	 -0.36380133	 
0.12174302	 0.43021107	 -0.50244862	 
-0.29541002	 -0.76450443	 0.21711381	 
1.31378792	 -0.21520825	 1.15638613	 
-0.74816710	 -0.53243028	 -1.17975790	 
-1.08856337	 -1.95365384	 0.33561384	 
-0.33195274	 0.37024990	 0.09207505	 
-0.64472417	 -0.23708010	 -1.07064599	 
0.05990498	 0.36735174	 0.66603499	 
1.25437307	 1.29981528	 0.10124269	 
0.10396663	 0.94227965	 1.10186472	 
0.22856235	 -0.21956220	 -0.37964579	 
-0.10975122	 -0.48506056	 0.16616282	 
-0.19806824	 1.11045287	 0.70482340	 
0.18576737	 -0.05038197	 0.03381461	 
-1.78757897	 1.10310253	 1.67713791	 
-0.33181196	 -0.05071899	 0.07388148	 
-0.05564318	 0.20356537	 -0.27357645	 
0.91821749	 0.19773863	 0.86781159	 
-0.38665078	 -0.69971909	 -0.59987171	 
0.34968707	 0.24315769	 1.21160984	 
1.15789487	 1.00264929	 0.30496532	 
0.43981442	 0.34860276	 -0.33370020	 
-0.26490412	 0.37009681	 -0.36131066	 
0.77867064	 -0.19175493	 -1.86033843	 
0.55731017	 0.25333634	 1.15502657	 
-0.44304480	 -1.94939644	 -0.23159484	 
-0.46705871	 -1.86756421	 0.25008737	 
4.24071770	 2.16914213	 0.46199191	 
0.02602151	 -1.45951335	 0.65371516	 
-0.56409257	 -0.94987352	 0.09123725	 
1.15295330	 -1.57021530	 -0.42769714	 
-0.24667406	 0.56729338	 0.47232344	 
0.28688438	 1.13261808	 -2.31359688	 
0.47043613	 1.37881618	 -0.05792251	 
-0.02219625	 0.10179162	 -0.01025474	 
1.72820944	 -1.85514850	 1.04767378	 
0.13834494	 1.70452837	 0.03738628	 
0.28811785	 -0.36331865	 -0.71026922	 
-0.27596560	 -0.88873570	 -0.77196618	 
-0.92804425	 0.06306581	 -1.01484326	 
-0.40033111	 -0.17107143	 0.79901634	 
-0.44168670	 0.71818234	 1.32511757	 
0.78012327	 0.57511256	 0.20142652	 
-0.53657843	 0.30359750	 -0.55423232	 
1.09541504	 0.11741466	 -1.51389953	 
0.09110420	 0.64141308	 -0.92697831	 
-2.18037608	 -0.40727974	 -0.67711064	 
-0.72739727	 0.04199429	 1.26683955	 
0.55464714	 0.14081631	 0.70674460	 
0.27447454	 -0.26757680	 -0.64968555	 
-0.76720748	 -1.80033947	 -0.49824699	 
0.28295352	 0.40428495	 -1.69712740	 
-0.52306323	 -0.09793887	 -0.23334078	 
2.07852063	 0.11586301	 -0.71048996	 
0.23007052	 -0.33972065	 0.76523049	 
-0.46764684	 3.95942408	 -0.24328633	 
1.02511346	 -0.79590542	 1.01336707	 
-0.01205881	 -0.67916665	 -0.11476074	 
-0.03527882	 -0.69035612	 -1.41183986	 
-0.13695920	 -0.05791469	 0.87287067	 
-0.60430647	 -1.34138643	 -0.23600847	 
0.26903535	 0.06083775	 0.45832000	 
0.11010510	 -0.88649948	 0.54011237	 
0.11452226	 0.03054016	 0.39004334	 
0.40309745	 0.33715566	 -0.69869997	 
-0.19701680	 0.96200612	 -0.62440168	 
1.88923316	 -1.24162828	 0.12157070	 
-0.19514203	 0.00837331	 0.86951789	 
0.72729790	 -0.90802534	 0.78331352	 
0.06075826	 -0.79936642	 -0.40616127	 
0.86495574	 -0.86417164	 0.40269879	 
0.21702910	 -0.34569632	 -0.74927637	 
0.56240730	 -1.75225804	 1.45310555	 
-0.04010362	 0.79611534	 0.13030672	 
0.16726325	 -0.40434904	 1.17170036	 
-0.35478055	 -1.25998883	 1.57524235	 
0.52646309	 0.72820824	 -0.65713131	 
0.87498143	 -0.52739373	 -0.59189060	 
-0.41377113	 0.92082350	 -0.74195504	 
0.74730047	 1.58561045	 0.15847477	 
0.85161389	 0.78287756	 0.57436847	 
0.04866228	 2.07685379	 0.84861588	 
0.31355083	 -2.52132857	 0.18505918	 
0.33431203	 0.69302111	 0.83150899	 
-0.16148195	 -1.13808723	 0.08255577	 
0.80779941	 0.08591693	 0.38525588	 
0.22435453	 -1.36845251	 -1.53381660	 
0.94433315	 0.37738108	 -0.93409462	 
-0.26963589	 3.21605912	 -0.30996835	 
-0.77110935	 -0.19474468	 -0.06127603	 
1.43988037	 -1.02267050	 0.18935521	 
1.33792847	 -0.38225937	 0.18324336	 
1.35272964	 0.05471237	 -0.17398033	 
-0.89787090	 -0.17641899	 -0.30364312	 
0.69704743	 -0.06119570	 -0.34357252	 
0.23006976	 -0.66622217	 -0.55793069	 
-0.53658592	 0.12463156	 0.64450601	 
2.45059219	 0.19130800	 0.23491427	 
-0.64425551	 -0.24233248	 0.43773936	 
0.41104474	 0.33451177	 0.25334951	 
0.23689783	 1.17643577	 0.00132530	 
0.45347527	 -0.62638835	 1.30889744	 
1.32065411	 -0.03060468	 -0.03164497	 
0.63497409	 -0.60216569	 -2.45118864	 
0.46342191	 -0.81688601	 -1.43400233	 
-0.38921292	 0.13430932	 0.43699345	 
-0.09291363	 0.95922564	 -0.23251361	 
-0.13378999	 0.09398553	 -0.56188664	 
-0.40013175	 0.07766050	 -0.23493513	 
0.77484853	 1.89283475	 -1.84074747	 
0.38580100	 0.46788071	 -0.79120682	 
-0.38568938	 -0.98801179	 -0.35672959	 
1.44690739	 0.30794613	 -1.39035401	 
-2.05700230	 2.37679705	 0.34301874	 
-1.52960012	 -0.50328382	 0.56987041	 
0.92864502	 1.78257786	 0.56787405	 
-0.50600456	 -0.44170265	 -0.30919568	 
-1.01227375	 0.97042159	 -0.44872940	 
-0.59178075	 -1.92193648	 1.37994327	 
0.15507068	 -0.59719151	 0.54917073	 
0.88346533	 2.08472386	 0.84856113	 
-1.46387523	 1.17145222	 0.65744274	 
0.64701630	 1.53438016	 1.36269494	 
0.61278658	 -0.88868731	 -0.44526954	 
-0.03434940	 0.26430800	 0.01297882	 
-0.17013957	 1.64876624	 -1.24196661	 
1.54758727	 0.33280860	 1.34780077	 
-0.48887217	 0.75294050	 0.46462697	 
-3.63799271	 1.75691569	 -1.11000738	 
0.09827615	 1.02303283	 0.72452067	 
1.04364567	 -0.42060714	 -0.82373593	 
-0.02897231	 0.06491314	 -0.59823580	 
1.65316233	 0.76596554	 -0.35556791	 
0.47154756	 -0.66717312	 -0.24576387	 
0.77378612	 0.16110961	 0.85176056	 
-0.13681352	 -1.82130638	 -0.86682690	 
0.38743266	 0.32293131	 -0.27255075	 
-0.37308271	 -0.67092421	 -1.42145924	 
-1.46183533	 1.70528054	 -0.65480765	 
-0.15657859	 0.57748240	 0.75582053	 
0.82405418	 0.77429818	 -0.16925073	 
0.17514723	 -0.65290666	 0.93402345	 
-1.08647367	 1.66245476	 -0.04267849	 
1.49172525	 1.26253569	 -0.87794088	 
1.77442384	 2.00638970	 -0.48410383	 
1.27525412	 -0.39245390	 0.94747986	 
-1.34238025	 -0.48537630	 1.90762718	 
-0.57006788	 0.06450834	 0.17245065	 
0.02170675	 -3.10493799	 -0.05815799	 
0.16703577	 -0.12811066	 1.87332292	 
0.80899014	 0.23135535	 1.29575934	 
-0.47310528	 0.19755034	 -0.16380463	 
-0.53824593	 0.16684396	 -0.43672740	 
-0.13112232	 -0.59156308	 -0.52918617	 
-0.12772567	 0.07726778	 0.36881415	 
0.78654435	 -0.59818227	 -0.08301900	 
-1.35605584	 1.78102749	 -0.48732223	 
-0.55546154	 -0.87845206	 0.20292860	 
-1.58566881	 0.46946872	 -0.00662176	 
0.53260798	 -0.15898549	 0.47958284	 
0.46294782	 -0.53706923	 -1.75836186	 
0.18702087	 -0.08385506	 0.27759285	 
1.29342128	 1.00095366	 1.09159289	 
-0.02249854	 0.57401023	 0.56024670	 
-0.51697482	 0.70228911	 -0.09923321	 
-0.41807002	 1.57911670	 -0.85642528	 
-0.09053553	 0.53711913	 0.97437572	 
0.35921899	 -0.24823646	 0.40538630	 
-0.89026456	 3.81338676	 0.90424367	 
-0.56208686	 -0.51429925	 -0.49656254	 
0.86372769	 0.35912140	 0.61651377	 
-1.51716289	 -0.00588659	 -0.52532031	 
-0.21517586	 0.72565156	 0.46740327	 
0.17718515	 0.02496247	 -0.16385506	 
0.87149526	 1.29201429	 0.30801566	 
-0.33077862	 -0.19318719	 -0.14244267	 
-0.36638729	 -0.72463907	 -0.03868372	 
0.08366876	 1.14643048	 -0.75036331	 
-0.29703275	 -1.91207911	 -0.07631999	 
0.22476228	 0.31349823	 -0.36346976	 
0.05250654	 -0.12888770	 0.25856042	 
1.44690541	 -0.33014894	 1.54857422	 
-0.55263385	 0.85255831	 -0.14280689	 
-0.68863578	 0.19941901	 0.17962294	 
0.06423503	 -0.31330776	 0.18388828	 
-4.48701473	 2.41159330	 1.33840085	 
1.16148072	 -0.19899705	 1.69509083	 
0.22449312	 -1.05061242	 -1.13173633	 
-0.58414821	 1.39729827	 -2.16763849	 
1.53454418	 -2.17200313	 0.66708641	 
-0.80611436	 0.92533198	 -0.52352407	 
-2.41004642	 0.73503525	 0.29072587	 
1.26756746	 -0.68358871	 1.40475680	 
-0.40813702	 -1.25793891	 0.65993673	 
-0.70835786	 0.46227262	 0.68977368	 
0.29842585	 -0.61215897	 0.30201503	 
-1.29545407	 -3.01093470	 0.46180832	 
-0.10294449	 0.86257511	 1.61558047	 
0.55663344	 2.10610468	 -1.03917998	 
-0.12009524	 -0.23110522	 -0.06701739	 
-0.59589216	 -1.78238735	 -0.52738558	 
0.45174441	 0.15467373	 -0.15059884	 
0.55314087	 0.13615666	 -0.07443575	 
0.75944164	 -0.90988291	 -0.01474846	 
-0.67874583	 0.79384234	 0.94491466	 
-0.58286460	 -0.61861071	 -2.44949897	 
0.27742857	 -1.72501611	 -2.28707982	 
-0.92561727	 2.11455972	 0.81359597	 
-0.19541928	 0.25392433	 0.10695723	 
-0.66982549	 1.34404827	 -1.58419321	 
0.84225039	 1.44187030	 -1.23809541	 
-0.04290588	 -0.75605935	 0.79919947	 
-0.58017165	 0.69892408	 -0.66224536	 
-0.14818612	 0.57316567	 0.35099398	 
1.52153559	 -0.94846662	 -0.68916620	 
1.43374917	 0.41743213	 -0.24080434	 
0.41701391	 0.05929646	 0.19155264	 
0.00760675	 1.68652496	 -0.77334507	 
-0.57900423	 -2.37197731	 1.63980064	 
0.90425773	 -0.61297149	 1.32817564	 
0.41137201	 1.63086368	 -0.26022113	 
-1.23493433	 -1.55182841	 1.90135671	 
-0.38873439	 -0.72610925	 0.28914538	 
0.53637388	 -0.12276439	 0.25161544	 
-0.92131379	 0.19240095	 -1.55942920	 
0.00128822	 -0.48098805	 1.30599458	 
-0.25847557	 -0.95891029	 1.43402471	 
0.12849661	 0.16887145	 0.45598299	 
0.06386581	 -0.50917459	 0.43983512	 
0.71085522	 0.86475923	 -0.59207785	 
-1.26376807	 -3.30935748	 1.88682540	 
0.58240811	 0.12598763	 -0.52980772	 
0.54291608	 -0.01517743	 0.44207030	 
-0.01118513	 -0.63884475	 0.99023345	 
0.25408334	 -0.52615037	 -0.46718205	 
-0.95714703	 1.37067308	 0.73799779	 
-1.75484310	 0.22479182	 0.39230262	 
